IndividualID,Date,Experiment1,Experiment2,Experiment3,Phase,Phase2,DPI,Sex,Weight_with_bag,BdLoad_1_Capture,BdLoad,BsalLoad,Shedding_coded,Shedding,Crickets,Other,Death,Death_revised,Death_censor,Complete_Experiment1,DiedExp1,BdExposed
FS14,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,2.024681459,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS15,8/1/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,2763.1,8.874929336,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS6,8/15/16,Bsal_ONLY,ALKL1,None,3_Experiment1,3_Experiment1,21,NA,2.23,44733.2,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS17,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,2071.6,0,25.12580042,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS18,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,178.5,9.540261959,49.60748412,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS19,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,9147.3,3.198908198,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS2,8/1/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,7,NA,NA,168.62,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS20,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,15.5,2.429814511,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS3,8/1/2016,Bd_ONLY,ALKL1,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS4,8/1/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,7,NA,2.79,0,0,0,yes,shed,NA,NA,NA,,0,No,NA,no
FS5,8/1/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,6.6,10.66624012,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS6,8/23/16,Bsal_ONLY,ALKL1,None,3_Experiment1,3_Experiment1,29,NA,2.31,44733.2,0,0,yes,dark_fingertips,NA,NA,NA,dead,0,No,NA,yes
FS6,8/26/16,Bsal_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,3,NA,NA,44733.2,137.5600414,0,yes,dark_fingertips,NA,NA,NA,dead,0,No,NA,yes
FS8,8/1/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
FS9,8/1/2016,Bd_Bsal,ALKL1,None,3_Experiment1,3_Experiment1,7,NA,NA,130.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP1,8/1/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,7,NA,NA,2.76,2.666482089,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS6,8/30/16,Bsal_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,7,NA,2.01,44733.2,20.24682555,0,notvisible,NA,NA,red_extremities,NA,dead,0,No,NA,yes
GP11,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP12,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,6.42,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP13,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,78.35,0,27.04444499,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP14,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,18.71,0,65.75212979,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP15,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,23.2,0.897008773,19.33117619,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP16,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,13.5,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP17,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,56.7,0,7.621633698,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP18,8/1/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,75.1,0,56.49014231,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
GP19,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,6.950221323,155.834191,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP2,8/1/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,7,NA,NA,0,1.69166054,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP20,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,3.91,0,5.293996537,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP21,8/1/2016,Bsal_BdLater,ALKL1,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP22,8/1/2016,Bd_ONLY,ALKL1,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP23,8/1/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,7,NA,NA,7.4,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP24,8/1/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,7,NA,NA,184.1006118,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP25,8/1/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,1.752650379,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS6,9/2/2016,Bsal_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,10,NA,NA,44733.2,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP27,8/1/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,7,NA,1.99,20.53,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP28,8/1/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,86.2,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP29,8/1/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,7,NA,1.81,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP3,8/1/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,7,NA,2.54,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP30,8/1/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,6.5,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS6,9/5/2016,Bsal_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,13,NA,2.18,44733.2,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP32,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS6,9/9/2016,Bsal_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,17,NA,NA,44733.2,0,NA,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP34,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,6.8,15.63143649,6.320075124,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP35,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,12.97797083,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP36,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,15.5,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP37,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP38,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,37.20026538,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP39,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0.264611979,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP4,8/1/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,12.2,2.470963763,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP40,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,12.24,0,43.82915247,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP41,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,30.3,7.039459051,15.93209842,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP42,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,2.83,6.361495604,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP5,8/1/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,85.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS6,9/12/2016,Bsal_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,20,NA,2.22,44733.2,0,NA,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP7,8/1/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP8,8/1/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP9,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,24.76678809,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD1,8/1/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD10,8/1/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,5.91,0,4.1433934,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,8/1/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,7,NA,NA,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS6,9/16/16,Bsal_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,24,NA,NA,44733.2,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
SD4,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD5,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0,99.36294152,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
SD6,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,1.907294053,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD7,8/1/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0.481274749,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD8,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,0.892594825,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD9,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,0,5.548772359,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
FS1,8/8/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,14,NA,2.44,196.63,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS10,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,2.4,379.04,0,24.3354194,notvisible,NA,yes,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS11,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.25,2261.44,1.042141715,0,yes,pieces,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS12,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.62,27.8,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS13,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,1.69,293.45,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS14,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.9,0,0,0,notvisible,NA,3_crickets,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS15,8/8/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.65,2763.1,0,0,notvisible,NA,1_cricket_left,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS6,9/19/16,Bsal_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,27,NA,2.16,44733.2,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS17,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,2.47,2071.6,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS18,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.74,178.5,0,0,notvisible,NA,NA,"2_red_dots_ventral,_lumpy",NA,,0,No,NA,yes
FS19,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.1,9147.3,1.984814667,0,yes,complete,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS2,8/8/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,14,NA,2.25,168.62,0,0,notvisible,NA,yes,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS20,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,3.34,15.5,0,74.30991707,notvisible,NA,crickets,NA,NA,,0,No,NA,yes
FS3,8/8/2016,Bd_ONLY,ALKL1,None,3_Experiment1,3_Experiment1,14,NA,2.9,0,0,0,yes,shedding,yes,NA,NA,,0,No,NA,no
FS4,8/8/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,14,NA,3.21,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS5,8/8/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.82,6.6,0,0,yes,shedding,yes,slow,NA,,0,No,NA,yes
FS6,9/23/16,Bsal_ONLY,ALKL1,ALKL1,5_BeforeExp3,4_Experiment2,31,NA,NA,44733.2,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS6,10/14/16,Bsal_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,4,NA,1.94,44733.2,1626.207853,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS8,8/8/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.16,0,0,0,yes,complete,NA,NA,NA,alive,0,No,NA,no
FS9,8/8/2016,Bd_Bsal,ALKL1,None,3_Experiment1,3_Experiment1,14,NA,3.46,130.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP1,8/8/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,14,NA,2.43,2.76,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS6,10/17/16,Bsal_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,7,NA,2.1,44733.2,55.88214745,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP11,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,2.51,0,0,0,notvisible,NA,yes,NA,NA,,0,No,NA,no
GP12,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,2.09,6.42,0,54.20813095,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP13,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,1.8,78.35,0,568.1371867,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP14,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.23,18.71,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP15,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.51,23.2,0,0,notvisible,NA,yes,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP16,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.65,13.5,0,81.42610884,yes,dark_limbs,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP17,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.38,56.7,0,0,yes,shedding,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP18,8/8/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.46,75.1,0,7.838709965,yes,dark_hands,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
GP19,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,2.05,0,0,106.6053003,yes,dark_hands_feet,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP2,8/8/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,14,NA,2.04,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP20,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.43,3.91,0,6.179135081,yes,dark_hands,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP21,8/8/2016,Bsal_BdLater,ALKL1,None,3_Experiment1,3_Experiment1,14,NA,2.25,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP22,8/8/2016,Bd_ONLY,ALKL1,None,3_Experiment1,3_Experiment1,14,NA,2.41,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP23,8/8/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,14,NA,2.68,7.4,13.36642934,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP24,8/8/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,14,NA,2.45,184.1006118,157.79528,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP25,8/8/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.44,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS6,10/24/16,Bsal_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,14,NA,2.16,44733.2,0,5.708487466,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP27,8/8/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,14,NA,1.96,20.53,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP28,8/8/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,1.9,86.2,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP29,8/8/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,14,NA,1.84,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP3,8/8/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,14,NA,2.42,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP30,8/8/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.05,6.5,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS6,10/28/16,Bsal_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,18,NA,2.37,44733.2,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP32,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,2.14,0,0,18.15752775,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS6,10/31/16,Bsal_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,21,NA,2.16,44733.2,0,2103.299811,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP34,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,1.88,6.8,0,123.3351406,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP35,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,1.91,12.97797083,0,3527.803544,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP36,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.49,15.5,0,0,yes,shedding,NA,NA,NA,,0,No,NA,yes
GP37,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.16,0,12.26082353,0,notvisible,NA,yes,NA,NA,,0,No,NA,no
GP38,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.45,0,0,16.55638239,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP39,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.17,0,0,0,yes,shedding,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP4,8/8/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.31,12.2,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP40,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.06,12.24,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP41,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.01,30.3,0,132.7004237,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP42,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.42,2.83,0,1979.30567,yes,super_shedding,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP5,8/8/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.53,85.8,0,0,yes,black_hands,yes,NA,NA,,0,No,NA,yes
FS6,11/7/2016,Bsal_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,28,NA,2.03,44733.2,0,1790.036397,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP7,8/8/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,14,NA,2.81,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP8,8/8/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.27,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP9,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.1,0,0,0,notvisible,NA,all_crickets_left,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD1,8/8/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,1.76,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD10,8/8/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.28,5.91,0,0,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,8/8/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,14,NA,2.61,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS6,11/14/16,Bsal_ONLY,ALKL1,ALKL1,6_Experiment3,6_Experiment3,35,NA,2.1,44733.2,0,728.9995972,yes,shedding,yes,NA,NA,dead,0,No,NA,yes
SD4,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,1.73,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD5,8/8/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.21,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
SD6,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.4,0,0,0,notvisible,NA,yes,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD7,8/8/2016,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD8,8/8/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,14,NA,1.63,0,0,0,notvisible,NA,yes,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD9,8/8/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,14,NA,2.85,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
FS10,8/10/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,16,NA,NA,379.04,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
